,IONGAUGEPRESSURE,ETCHBEAMVOLTAGE,FLOWCOOLFLOWRATE,FLOWCOOLPRESSURE,ETCHGASCHANNEL1READBACK,ETCHPBNGASREADBACK,FIXTURETILTANGLE,ACTUALROTATIONANGLE,ETCHSOURCEUSAGE,ACTUALSTEPDURATION,TTF_FlowCool Pressure Dropped Below Limit,IsFailure
130897,-0.08858424777809863,0.723833453786611,0.5753822332248686,0.09144992103098759,-0.16570560453501737,1.0373910936095667,0.48868865619645757,-0.35267648006171076,1.7804524383491143,1.03348756739012,544.0,0.0
130898,-0.08858424777809863,0.7248251470491436,0.5725291061333506,0.09144992103098759,-0.16570560453501737,1.0373910936095667,0.48868865619645757,-0.35267648006171076,1.780455127616008,1.03348756739012,540.0,0.0
130899,-0.08858424777809863,0.7250590599562765,0.5725291061333506,0.09144992103098759,-0.16570560453501737,1.0373910936095667,0.48868865619645757,-0.35267648006171076,1.7804578168829026,1.03348756739012,536.0,0.0
130900,-0.08858424777809863,0.7240673666937435,0.579878909255836,0.08277265526335009,-0.16793201925599702,0.5695952395085886,0.48868865619645757,-0.35267648006171076,1.7804605061497965,1.03348756739012,532.0,0.0
130901,-0.08858424777809863,0.7244182360544436,0.579878909255836,0.08277265526335009,-0.16793201925599702,0.5695952395085886,0.48868865619645757,-0.35267648006171076,1.780463195416691,1.03348756739012,528.0,0.0
130902,-0.08858424777809863,0.7250590599562765,0.579878909255836,0.09144992103098759,-0.1615687823437775,-1.7344010366897042,0.48868865619645757,-0.35267648006171076,1.7804658846835857,1.03348756739012,524.0,0.0
130903,-0.08858424777809863,0.7236019774722604,0.5700730161451832,0.09144992103098759,-0.1615687823437775,-1.7344010366897042,0.48868865619645757,-0.35267648006171076,1.7804685739504795,1.03348756739012,520.0,0.0
130904,-0.08858424777809863,0.7237749755598273,0.5700730161451832,0.09144992103098759,-0.1615687823437775,-1.7344010366897042,0.48868865619645757,-0.35267648006171076,1.780471263217374,1.03348756739012,516.0,0.0
130905,-0.08858424777809863,0.7239504102401771,0.579878909255836,0.09144992103098759,-0.16379519706475715,-0.618199450904349,0.48868865619645757,-0.35267648006171076,1.7804739524842685,1.03348756739012,512.0,0.0
130906,-0.08858424777809863,0.7252929728634097,0.579878909255836,0.09144992103098759,-0.16379519706475715,-0.618199450904349,0.48868865619645757,-0.35267648006171076,1.7804752971177153,1.03348756739012,508.0,0.0
130907,-0.08858424777809863,0.7238919320133939,0.579878909255836,0.09144992103098759,-0.14694626501501995,-1.2666051825887032,0.48868865619645757,-0.35267648006171076,1.7804793310180569,1.03348756739012,504.0,0.0
130908,-0.07997183505540083,0.7240088884669608,0.5827043360843281,0.09144992103098759,-0.1742808922022748,-1.2666051825887032,0.48868865619645757,-0.35267648006171076,1.7804806756515037,1.03348756739012,500.0,0.0
130909,-0.07997183505540083,0.723309586338344,0.5827043360843281,0.09144992103098759,-0.1742808922022748,-1.2666051825887032,0.48868865619645757,-0.35267648006171076,1.7804833649183982,1.03348756739012,496.0,0.0
130910,-0.07997183505540083,0.7252929728634097,0.5774320526886768,0.09144992103098759,-0.1574463241184794,-1.0144022003777562,0.48868865619645757,-0.35267648006171076,1.7804873988187397,1.03348756739012,492.0,0.0
130911,-0.07997183505540083,0.7240088884669608,0.5774320526886768,0.09144992103098759,-0.1574463241184794,-1.0144022003777562,0.48868865619645757,-0.35267648006171076,1.7804887434521868,1.03348756739012,488.0,0.0
130912,-0.07997183505540083,0.7236580191062607,0.5774320526886768,0.09144992103098759,-0.1574463241184794,-0.834605880801482,0.48868865619645757,-0.35267648006171076,1.7804914327190813,1.03348756739012,484.0,0.0
130913,-0.07997183505540083,0.7239504102401771,0.5753822332248686,0.09144992103098759,-0.16570560453501737,-0.834605880801482,0.48868865619645757,-0.35267648006171076,1.7804941219859751,1.03348756739012,480.0,0.0
130914,-0.07997183505540083,0.724301279600877,0.5753822332248686,0.09144992103098759,-0.16570560453501737,-0.834605880801482,0.48868865619645757,-0.35267648006171076,1.7804968112528696,1.03348756739012,476.0,0.0
130915,-0.07997183505540083,0.724301279600877,0.5827043360843281,0.09144992103098759,-0.16982806276031523,-1.2666051825887032,0.48868865619645757,-0.35267648006171076,1.7804995005197635,1.03348756739012,472.0,0.0
130916,-0.07091249247646195,0.7240088884669608,0.5827043360843281,0.09144992103098759,-0.16982806276031523,-1.2666051825887032,0.48868865619645757,-0.35267648006171076,1.780502189786658,1.03348756739012,468.0,0.0
130917,-0.07091249247646195,0.723309586338344,0.5827043360843281,0.09144992103098759,-0.16982806276031523,-0.365996468693402,0.48868865619645757,-0.35267648006171076,1.7805048790535525,1.03348756739012,464.0,0.0
130918,-0.07091249247646195,0.724301279600877,0.5933227702436982,0.09144992103098759,-0.16793201925599702,-0.365996468693402,0.48868865619645757,-0.35267648006171076,1.780508912953894,1.03348756739012,460.0,0.0
130919,-0.07091249247646195,0.7244767142812266,0.5933227702436982,0.09144992103098759,-0.16793201925599702,-0.365996468693402,0.48868865619645757,-0.35267648006171076,1.7805116022207876,1.03348756739012,456.0,0.0
130920,-0.07091249247646195,0.723716497333044,0.5753822332248686,0.09144992103098759,-0.16982806276031523,-1.7344010366897042,0.48868865619645757,-0.35267648006171076,1.7805142914876824,1.03348756739012,452.0,0.0
130921,-0.07091249247646195,0.7237749755598273,0.5753822332248686,0.09144992103098759,-0.16982806276031523,-1.7344010366897042,0.48868865619645757,-0.35267648006171076,1.7805169807545769,1.03348756739012,448.0,0.0
130922,-0.07091249247646195,0.7244767142812266,0.5753822332248686,0.09144992103098759,-0.16982806276031523,-1.7344010366897042,0.48868865619645757,-0.35267648006171076,1.7805196700214707,1.03348756739012,444.0,0.0
130923,-0.07091249247646195,0.7240673666937435,0.590460409731172,0.09144992103098759,-0.15965837487351725,-0.365996468693402,0.48868865619645757,-0.35267648006171076,1.7805223592883652,1.03348756739012,440.0,0.0
130924,-0.07091249247646195,0.7235434992454771,0.590460409731172,0.09144992103098759,-0.15965837487351725,-0.365996468693402,0.48868865619645757,-0.35267648006171076,1.780525048555259,1.03348756739012,436.0,0.0
130925,-0.07091249247646195,0.7240673666937435,0.590460409731172,0.09144992103098759,-0.15965837487351725,-1.949993908579724,0.48868865619645757,-0.35267648006171076,1.7805277378221536,1.03348756739012,432.0,0.0
130926,-0.07091249247646195,0.7241258449205271,0.5619014385529735,0.09144992103098759,-0.16793201925599702,-1.949993908579724,0.48868865619645757,-0.35267648006171076,1.780530427089048,1.03348756739012,428.0,0.0
130927,-0.0819237911880999,0.7240088884669608,0.5619014385529735,0.09144992103098759,-0.16793201925599702,-1.949993908579724,0.48868865619645757,-0.35267648006171076,1.780533116355942,1.03348756739012,424.0,0.0
130928,-0.0819237911880999,0.7240088884669608,0.5753822332248686,0.09144992103098759,-0.15965837487351725,-0.834605880801482,0.48868865619645757,-0.35267648006171076,1.7805358056228364,1.03348756739012,420.0,0.0
130929,-0.07194197622982611,0.7236019774722604,0.5753822332248686,0.09144992103098759,-0.15965837487351725,-0.834605880801482,0.48868865619645757,-0.35267648006171076,1.780538494889731,1.03348756739012,416.0,0.0
130930,-0.07194197622982611,0.7232511081115607,0.5725291061333506,0.09144992103098759,-0.15965837487351725,-0.365996468693402,0.48868865619645757,-0.35267648006171076,1.7805411841566248,1.03348756739012,412.0,0.0
130931,-0.07194197622982611,0.7242428013740931,0.5725291061333506,0.09144992103098759,-0.1615687823437775,-0.365996468693402,0.48868865619645757,-0.35267648006171076,1.7805438734235193,1.03348756739012,408.0,0.0
130932,-0.07194197622982611,0.7238919320133939,0.5725291061333506,0.09144992103098759,-0.1615687823437775,-0.365996468693402,0.48868865619645757,-0.35267648006171076,1.7805465626904131,1.03348756739012,404.0,0.0
130933,-0.07194197622982611,0.724301279600877,0.5643575285411409,0.09144992103098759,-0.16570560453501737,-1.7344010366897042,0.48868865619645757,-0.35267648006171076,1.7805492519573076,1.03348756739012,400.0,0.0
130934,-0.07194197622982611,0.7241258449205271,0.5643575285411409,0.09144992103098759,-0.16570560453501737,-1.7344010366897042,0.48868865619645757,-0.35267648006171076,1.7805519412242021,1.03348756739012,396.0,0.0
130935,-0.07194197622982611,0.724301279600877,0.5643575285411409,0.09144992103098759,-0.16570560453501737,0.31739225729761883,0.48868865619645757,-0.35267648006171076,1.780554630491096,1.03348756739012,392.0,0.0
130936,-0.07194197622982611,0.7244182360544436,0.579878909255836,0.09144992103098759,-0.1742808922022748,0.31739225729761883,0.48868865619645757,-0.35267648006171076,1.7805573197579907,1.03348756739012,388.0,0.0
130937,-0.07194197622982611,0.7249421035027104,0.579878909255836,0.09144992103098759,-0.1742808922022748,0.31739225729761883,0.48868865619645757,-0.35267648006171076,1.7805600090248852,1.03348756739012,384.0,0.0
130938,-0.07194197622982611,0.7241258449205271,0.5700730161451832,0.09144992103098759,-0.16379519706475715,-1.7344010366897042,0.48868865619645757,-0.35267648006171076,1.780562698291779,1.03348756739012,380.0,0.0
130939,-0.07194197622982611,0.7240088884669608,0.5700730161451832,0.09144992103098759,-0.16379519706475715,-1.7344010366897042,0.48868865619645757,-0.35267648006171076,1.7805653875586736,1.03348756739012,376.0,0.0
130940,-0.07194197622982611,0.7240673666937435,0.5700730161451832,0.09144992103098759,-0.16379519706475715,-0.15040359680335938,0.48868865619645757,-0.35267648006171076,1.7805680768255674,1.03348756739012,372.0,0.0
130941,-0.07194197622982611,0.7251760164098431,0.5851973597565292,0.100127186798625,-0.1742808922022748,-0.15040359680335938,0.48868865619645757,-0.35267648006171076,1.780570766092462,1.03348756739012,368.0,0.0
130942,-0.07194197622982611,0.7240088884669608,0.5851973597565292,0.09144992103098759,-0.1742808922022748,-0.15040359680335938,0.48868865619645757,-0.35267648006171076,1.7805734553593564,1.03348756739012,364.0,0.0
130943,-0.07194197622982611,0.7236019774722604,0.5827043360843281,0.09144992103098759,-0.15108308720625985,-2.4543998730016523,0.48868865619645757,-0.35267648006171076,1.7805761446262502,1.03348756739012,360.0,0.0
130944,-0.07194197622982611,0.7244182360544436,0.5827043360843281,0.09144992103098759,-0.15108308720625985,-2.4543998730016523,0.48868865619645757,-0.35267648006171076,1.7805788338931448,1.03348756739012,356.0,0.0
130945,-0.07194197622982611,0.723833453786611,0.5827043360843281,0.09144992103098759,-0.1742808922022748,-1.2666051825887032,0.48868865619645757,-0.35267648006171076,1.7805815231600393,1.03348756739012,352.0,0.0
130946,-0.07194197622982611,0.7252344946366268,0.5774320526886768,0.09144992103098759,-0.15108308720625985,-1.2666051825887032,0.48868865619645757,-0.35267648006171076,1.7805828677934863,1.03348756739012,348.0,0.0
130947,-0.07194197622982611,0.7243597578276603,0.5774320526886768,0.09144992103098759,-0.14917267973599987,-1.2666051825887032,0.48868865619645757,-0.35267648006171076,1.7805855570603808,1.03348756739012,344.0,0.0
130948,-0.07194197622982611,0.7246497123687937,0.5880597202690554,0.09144992103098759,-0.14917267973599987,0.821798221719547,0.48868865619645757,-0.35267648006171076,1.7805882463272746,1.03348756739012,340.0,0.0
130949,-0.07194197622982611,0.7233680645651273,0.5880597202690554,0.09144992103098759,-0.17205447748129515,0.821798221719547,0.48868865619645757,-0.35267648006171076,1.7805909355941691,1.03348756739012,336.0,0.0
130950,-0.07194197622982611,0.7264576642135099,0.5880597202690554,0.09144992103098759,-0.17205447748129515,-1.949993908579724,0.48868865619645757,-0.35267648006171076,1.780593624861063,1.03348756739012,332.0,0.0
130951,-0.07194197622982611,0.7241258449205271,0.5700730161451832,0.09144992103098759,-0.17205447748129515,-1.949993908579724,0.48868865619645757,-0.35267648006171076,1.7805963141279575,1.03348756739012,328.0,0.0
130952,-0.07194197622982611,0.7242428013740931,0.5700730161451832,0.09144992103098759,-0.1742808922022748,-1.949993908579724,0.48868865619645757,-0.35267648006171076,1.780599003394852,1.03348756739012,324.0,0.0
130953,-0.07194197622982611,0.7238919320133939,0.5700730161451832,0.09144992103098759,-0.1742808922022748,-1.4821980544787345,0.48868865619645757,-0.35267648006171076,1.7806016926617458,1.03348756739012,320.0,0.0
130954,-0.07194197622982611,0.7237749755598273,0.5753822332248686,0.09144992103098759,-0.1742808922022748,-1.4821980544787345,0.48868865619645757,-0.35267648006171076,1.7806057265620874,1.03348756739012,316.0,0.0
130955,-0.07194197622982611,0.7239504102401771,0.5753822332248686,0.09144992103098759,-0.1742808922022748,-0.834605880801482,0.48868865619645757,-0.35267648006171076,1.7806084158289819,1.03348756739012,312.0,0.0
130956,-0.07194197622982611,0.7242428013740931,0.579878909255836,0.09144992103098759,-0.18254017261881253,-0.834605880801482,0.48868865619645757,-0.35267648006171076,1.7806111050958757,1.03348756739012,308.0,0.0
130957,-0.07194197622982611,0.723716497333044,0.579878909255836,0.09144992103098759,-0.15965837487351725,-0.834605880801482,0.48868865619645757,-0.35267648006171076,1.7806137943627702,1.03348756739012,304.0,0.0
130958,-0.07194197622982611,0.7236580191062607,0.579878909255836,0.09144992103098759,-0.15965837487351725,-1.0144022003777562,0.48868865619645757,-0.35267648006171076,1.7806164836296647,1.03348756739012,300.0,0.0
130959,-0.07194197622982611,0.7254074927241936,0.5672106556326585,0.09144992103098759,-0.1574463241184794,-1.0144022003777562,0.48868865619645757,-0.35267648006171076,1.7806191728965586,1.03348756739012,296.0,0.0
130960,-0.07194197622982611,0.723075673431211,0.5672106556326585,0.09144992103098759,-0.1574463241184794,-1.0144022003777562,0.48868865619645757,-0.35267648006171076,1.780621862163453,1.03348756739012,292.0,0.0
130961,-0.07194197622982611,0.7246497123687937,0.5700730161451832,0.09144992103098759,-0.1574463241184794,0.31739225729761883,0.48868865619645757,-0.35267648006171076,1.7806245514303476,1.03348756739012,288.0,0.0
130962,-0.07194197622982611,0.7240673666937435,0.5700730161451832,0.09144992103098759,-0.16379519706475715,0.31739225729761883,0.48868865619645757,-0.35267648006171076,1.7806272406972414,1.03348756739012,284.0,0.0
130963,-0.07194197622982611,0.7241843231473104,0.5700730161451832,0.09144992103098759,-0.16379519706475715,-1.4821980544787345,0.48868865619645757,-0.35267648006171076,1.780629929964136,1.03348756739012,280.0,0.0
130964,-0.07194197622982611,0.7236580191062607,0.579878909255836,0.09144992103098759,-0.17205447748129515,-1.4821980544787345,0.48868865619645757,-0.35267648006171076,1.7806326192310304,1.03348756739012,276.0,0.0
130965,-0.07194197622982611,0.7243597578276603,0.579878909255836,0.09144992103098759,-0.17205447748129515,-1.4821980544787345,0.48868865619645757,-0.35267648006171076,1.7806353084979243,1.03348756739012,272.0,0.0
130966,-0.07194197622982611,0.7240673666937435,0.5827043360843281,0.09144992103098759,-0.17205447748129515,0.821798221719547,0.48868865619645757,-0.35267648006171076,1.7806379977648188,1.03348756739012,268.0,0.0
130967,-0.08289147158106235,0.7238919320133939,0.5827043360843281,0.09144992103098759,-0.15965837487351725,0.821798221719547,0.48868865619645757,-0.35267648006171076,1.7806406870317126,1.03348756739012,264.0,0.0
130968,-0.08289147158106235,0.7248251470491436,0.5827043360843281,0.09144992103098759,-0.15965837487351725,-1.2666051825887032,0.48868865619645757,-0.35267648006171076,1.7806433762986071,1.03348756739012,260.0,0.0
130969,-0.08289147158106235,0.7236580191062607,0.579878909255836,0.09144992103098759,-0.16379519706475715,-1.2666051825887032,0.48868865619645757,-0.35267648006171076,1.7806460655655019,1.03348756739012,256.0,0.0
130970,-0.08289147158106235,0.7246497123687937,0.579878909255836,0.09144992103098759,-0.16379519706475715,-1.2666051825887032,0.48868865619645757,-0.35267648006171076,1.7806487548323955,1.03348756739012,252.0,0.0
130971,-0.08289147158106235,0.7238919320133939,0.5753822332248686,0.09144992103098759,-0.16379519706475715,-0.15040359680335938,0.48868865619645757,-0.35267648006171076,1.7806514440992902,1.03348756739012,248.0,1.0
130972,-0.08289147158106235,0.7259922749920262,0.5753822332248686,0.09144992103098759,-0.17205447748129515,-0.15040359680335938,0.48868865619645757,-0.35267648006171076,1.7806541333661847,1.03348756739012,244.0,1.0
130973,-0.09318402010135764,0.724301279600877,0.5753822332248686,0.09144992103098759,-0.17205447748129515,-1.7344010366897042,0.48868865619645757,-0.35267648006171076,1.7806568226330786,1.03348756739012,240.0,1.0
130974,-0.09318402010135764,0.724708190595577,0.5827043360843281,0.09144992103098759,-0.15965837487351725,-1.7344010366897042,0.48868865619645757,-0.35267648006171076,1.780659511899973,1.03348756739012,236.0,1.0
130975,-0.09318402010135764,0.7240088884669608,0.5827043360843281,0.09144992103098759,-0.15965837487351725,-1.7344010366897042,0.48868865619645757,-0.35267648006171076,1.780662201166867,1.03348756739012,232.0,1.0
130976,-0.09318402010135764,0.7247666688223603,0.579878909255836,0.09144992103098759,-0.15965837487351725,-0.618199450904349,0.48868865619645757,-0.35267648006171076,1.7806648904337614,1.03348756739012,228.0,1.0
130977,-0.09318402010135764,0.7239504102401771,0.579878909255836,0.09144992103098759,-0.15108308720625985,-0.618199450904349,0.48868865619645757,-0.35267648006171076,1.780667579700656,1.03348756739012,224.0,1.0
130978,-0.10200416078540686,0.7239504102401771,0.579878909255836,0.09144992103098759,-0.15108308720625985,0.101799385407599,0.48868865619645757,-0.35267648006171076,1.7806702689675498,1.03348756739012,220.0,1.0
130979,-0.10200416078540686,0.7258753185384594,0.5774320526886768,0.09144992103098759,-0.15108308720625985,0.101799385407599,0.48868865619645757,-0.35267648006171076,1.7806729582344443,1.03348756739012,216.0,1.0
130980,-0.10200416078540686,0.7235434992454771,0.5774320526886768,0.09144992103098759,-0.15553591664821942,0.101799385407599,0.48868865619645757,-0.35267648006171076,1.780674302867891,1.03348756739012,212.0,1.0
130981,-0.10200416078540686,0.7236019774722604,0.5700730161451832,0.09144992103098759,-0.15553591664821942,-1.2666051825887032,0.48868865619645757,-0.35267648006171076,1.7806783367682326,1.03348756739012,208.0,1.0
